name,avg_rating,review_count,url_source
Phở Hồng,4.4,10,"https://www.google.com/maps/place/Ph%E1%BB%9F+H%E1%BB%93ng,+t%C3%A1i+n%E1%BA%A1m+g%E1%BA%A7u+vi%C3%AAn/data=!4m7!3m6!1s0x31752f5904020265:0x29b98451eb46525f!8m2!3d10.749363!4d106.646208!16s%2Fg%2F11qml_1h6_!19sChIJZQICBFkvdTERX1JG61GEuSk?authuser=0&hl=en&rclk=1"
Phở Hiếu Hà Nội,3.9,23,https://www.google.com/maps/place/Ph%E1%BB%9F+Hi%E1%BA%BFu+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752f2b9b40587f:0x6d96e007869fb890!8m2!3d10.7717502!4d106.6693551!16s%2Fg%2F11vdg65jp9!19sChIJf1hAmysvdTERkLifhgfglm0?authuser=0&hl=en&rclk=1
Phở Hoàng Sài Gòn. Chi nhánh Tân Quy,4.2,417,https://www.google.com/maps/place/Ph%E1%BB%9F+Ho%C3%A0ng+S%C3%A0i+G%C3%B2n.+Chi+nh%C3%A1nh+T%C3%A2n+Quy/data=!4m7!3m6!1s0x31752f9e1ea50f25:0x96161c2ce5d3cee3!8m2!3d10.7448222!4d106.7046567!16s%2Fg%2F1hc3zq419!19sChIJJQ-lHp4vdTER487T5SwcFpY?authuser=0&hl=en&rclk=1
Phở Huy 79,4.7,134,https://www.google.com/maps/place/Ph%E1%BB%9F+Huy+79/data=!4m7!3m6!1s0x31752f0057000327:0x70d80de7852015d8!8m2!3d10.7400948!4d106.7087235!16s%2Fg%2F11m5gs3z1y!19sChIJJwMAVwAvdTER2BUghecN2HA?authuser=0&hl=en&rclk=1
Phở Kim Hưng,4.1,1601,https://www.google.com/maps/place/Ph%E1%BB%9F+Kim+H%C6%B0ng/data=!4m7!3m6!1s0x31752fed34943acd:0x151f74be1e0e58a6!8m2!3d10.7231888!4d106.7098772!16s%2Fg%2F1tgxfkl2!19sChIJzTqUNO0vdTERplgOHr50HxU?authuser=0&hl=en&rclk=1
Phở La Quận 10,4.5,27,https://www.google.com/maps/place/Ph%E1%BB%9F+La+Qu%E1%BA%ADn+10/data=!4m7!3m6!1s0x31752eeee0d1e1a1:0xe4f53302d2c8f5df!8m2!3d10.7627474!4d106.6615753!16s%2Fg%2F11hbgb4csx!19sChIJoeHR4O4udTER3_XI0gIz9eQ?authuser=0&hl=en&rclk=1
Phở Mùi | Phở Tân Vĩnh | Phở Quận 4,5.0,12,https://www.google.com/maps/place/Ph%E1%BB%9F+M%C3%B9i+%7C+Ph%E1%BB%9F+T%C3%A2n+V%C4%A9nh+%7C+Ph%E1%BB%9F+Qu%E1%BA%ADn+4/data=!4m7!3m6!1s0x31752f006665ed19:0x1763f331e572a125!8m2!3d10.7582107!4d106.7010879!16s%2Fg%2F11wxpjcw7f!19sChIJGe1lZgAvdTERJaFy5THzYxc?authuser=0&hl=en&rclk=1
Phở Mộc,4.1,157,https://www.google.com/maps/place/Ph%E1%BB%9F+M%E1%BB%99c/data=!4m7!3m6!1s0x31752e787096f6ad:0xb13a5c9bfbdb5859!8m2!3d10.7398698!4d106.6295165!16s%2Fg%2F11c2p1gqlx!19sChIJrfaWcHgudTERWVjb-5tcOrE?authuser=0&hl=en&rclk=1
Phở Minh (1993),4.7,251,https://www.google.com/maps/place/Ph%E1%BB%9F+Minh+%281993%29/data=!4m7!3m6!1s0x31752f005bfa471f:0x6b8842d2a38363ec!8m2!3d10.7660817!4d106.6673071!16s%2Fg%2F11w1dl8t93!19sChIJH0f6WwAvdTER7GODo9JCiGs?authuser=0&hl=en&rclk=1
Phở Minh Quân / Phở Ngon Quận 7,3.7,56,https://www.google.com/maps/place/Ph%E1%BB%9F+Minh+Qu%C3%A2n+%2F+Ph%E1%BB%9F+Ngon+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x317525004a0a10db:0x6c42b9a91906ec95!8m2!3d10.7412371!4d106.7299576!16s%2Fg%2F11wc9snfth!19sChIJ2xAKSgAldTERlewGGam5Qmw?authuser=0&hl=en&rclk=1
Phở Minh - Pasteur - Saigon,4.4,739,https://www.google.com/maps/place/Ph%E1%BB%9F+Minh/data=!4m7!3m6!1s0x31752f4764af0cbf:0xec9c126596ecdfa3!8m2!3d10.774811!4d106.700278!16s%2Fg%2F11bwc_z_c2!19sChIJvwyvZEcvdTERo9_slmUSnOw?authuser=0&hl=en&rclk=1
Phở Mong 24H- Phở cổ Việt Nam - Phòng thoáng mát,4.7,643,https://www.google.com/maps/place/Ph%E1%BB%9F+Mong/data=!4m7!3m6!1s0x31752fd764b243c7:0xf51cfd85fdcca59!8m2!3d10.7592985!4d106.69888!16s%2Fg%2F11sgmg2zdd!19sChIJx0OyZNcvdTERWcrcX9jPUQ8?authuser=0&hl=en&rclk=1
Phở Năm ơi - Hậu Giang,4.9,52,https://www.google.com/maps/place/Ph%E1%BB%9F+N%C4%83m+%C6%A1i+-+H%E1%BA%ADu+Giang/data=!4m7!3m6!1s0x31752fca20c56641:0x90d40b03cbfe78cf!8m2!3d10.7477707!4d106.6362109!16s%2Fg%2F11t49xj6gz!19sChIJQWbFIMovdTERz3j-ywML1JA?authuser=0&hl=en&rclk=1
Phở Nhất Vị,4.7,647,https://www.google.com/maps/place/Ph%E1%BB%9F+Nh%E1%BA%A5t+V%E1%BB%8B/data=!4m7!3m6!1s0x31752f0222bdba1f:0xc6ae2ebade2bc7cc!8m2!3d10.7381744!4d106.7206994!16s%2Fg%2F11y5bs8ntm!19sChIJH7q9IgIvdTERzMcr3roursY?authuser=0&hl=en&rclk=1
Phở Nhiều,4.3,282,https://www.google.com/maps/place/Ph%E1%BB%9F+Nhi%E1%BB%81u/data=!4m7!3m6!1s0x31752dd42ff31f69:0xb7802cf4ac36d3e8!8m2!3d10.7448434!4d106.6254798!16s%2Fg%2F11dfjk5y7_!19sChIJaR_zL9QtdTER6NM2rPQsgLc?authuser=0&hl=en&rclk=1
Phở Phát Tài,4.8,751,https://www.google.com/maps/place/Ph%E1%BB%9F+Ph%C3%A1t+T%C3%A0i/data=!4m7!3m6!1s0x31752f0040459bfd:0x49ba087c1e72bc7!8m2!3d10.7672018!4d106.6943398!16s%2Fg%2F11wvt1_rxt!19sChIJ_ZtFQAAvdTERxyvnwYegmwQ?authuser=0&hl=en&rclk=1
Phở Phú | Phở Lâm Văn Bền | Phở Ngon Quận 7 | Gà Ủ Muối Lâm Văn Bền,3.5,2,https://www.google.com/maps/place/Ph%E1%BB%9F+Ph%C3%BA+%7C+Ph%E1%BB%9F+L%C3%A2m+V%C4%83n+B%E1%BB%81n+%7C+Ph%E1%BB%9F+Ngon+Qu%E1%BA%ADn+7+%7C+G%C3%A0+%E1%BB%A6+Mu%E1%BB%91i+L%C3%A2m+V%C4%83n+B%E1%BB%81n/data=!4m7!3m6!1s0x31752fbdc18cb0fd:0x6a68e30dd4b01688!8m2!3d10.7399039!4d106.7156137!16s%2Fg%2F11kr6hs4z1!19sChIJ_bCMwb0vdTERiBaw1A3jaGo?authuser=0&hl=en&rclk=1
Phở Phú Vương | Phở Quận 10,3.4,40,https://www.google.com/maps/place/Ph%E1%BB%9F+Ph%C3%BA+V%C6%B0%C6%A1ng+%7C+Ph%E1%BB%9F+Qu%E1%BA%ADn+10/data=!4m7!3m6!1s0x31752f0034fbd7f1:0xa80ae9c4df72625d!8m2!3d10.773611!4d106.6688418!16s%2Fg%2F11mt1gznff!19sChIJ8df7NAAvdTERXWJy38TpCqg?authuser=0&hl=en&rclk=1
Phở Phú Vương,4.3,2886,https://www.google.com/maps/place/Ph%E1%BB%9F+Ph%C3%BA+V%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x31752f3fe8f7e83d:0xc9d55225beeb91f!8m2!3d10.7682808!4d106.6986019!16s%2Fg%2F11bzr66btd!19sChIJPej36D8vdTERH7nuWyJVnQw?authuser=0&hl=en&rclk=1
Phở Phúc Nguyên,4.9,17,https://www.google.com/maps/place/Ph%E1%BB%9F+Ph%C3%BAc+Nguy%C3%AAn/data=!4m7!3m6!1s0x31752f4050432983:0x5898ecae8a38c95b!8m2!3d10.7467496!4d106.6303853!16s%2Fg%2F11y1rxd1nn!19sChIJgylDUEAvdTERW8k4iq7smFg?authuser=0&hl=en&rclk=1
Phở Quân 54,3.7,118,https://www.google.com/maps/place/Ph%E1%BB%9F+Qu%C3%A2n+54/data=!4m7!3m6!1s0x317525dfd12aa8d7:0x5762a24053b9518d!8m2!3d10.7434733!4d106.7328008!16s%2Fg%2F11fj31qb28!19sChIJ16gq0d8ldTERjVG5U0CiYlc?authuser=0&hl=en&rclk=1
,4.9,29,https://www.google.com/maps/place/Ph%E1%BB%9F+Quang+gia+truy%E1%BB%81n/data=!4m7!3m6!1s0x31752f738b7029f7:0x31e377c064757814!8m2!3d10.7626208!4d106.6728307!16s%2Fg%2F11fm4j53ly!19sChIJ9ylwi3MvdTERFHh1ZMB34zE?authuser=0&hl=en&rclk=1
,4.3,103,https://www.google.com/maps/place/Ph%E1%BB%9F+Quy%C3%AAn+%7C+PH%E1%BB%9E+NGON+%7C+PH%E1%BB%9E+NGON+QU%E1%BA%ACN+10/data=!4m7!3m6!1s0x31752f1e2fbccd37:0xbc5c8ea20b632c6a!8m2!3d10.7631811!4d106.677679!16s%2Fg%2F11g9mz4zgm!19sChIJN828Lx4vdTERaixjC6KOXLw?authuser=0&hl=en&rclk=1
,4.7,170,https://www.google.com/maps/place/Ph%E1%BB%9F+Rahim+-+HALAL/data=!4m7!3m6!1s0x31752f00450ab867:0x4ed7d6dcbb0866b1!8m2!3d10.7699836!4d106.7014762!16s%2Fg%2F11wbtc6bgn!19sChIJZ7gKRQAvdTERsWYIu9zW104?authuser=0&hl=en&rclk=1
,4.2,186,https://www.google.com/maps/place/Ph%E1%BB%9F+S%C3%A2m+Ng%E1%BB%8Dc+Linh+v%C3%A0+K5+coffee/data=!4m7!3m6!1s0x31752f236fb15841:0xf71d3baf05fba0c9!8m2!3d10.7726299!4d106.6989322!16s%2Fg%2F11jt2vjcyf!19sChIJQVixbyMvdTERyaD7Ba87Hfc?authuser=0&hl=en&rclk=1
,4.4,431,https://www.google.com/maps/place/Ph%E1%BB%9F+SOL+-+53N%C4%90C+Q7+%28Ph%E1%BB%9F+%26+C%C3%A1c+M%C3%B3n+Ngon+T%E1%BB%AB+Ph%E1%BB%9F%29/data=!4m7!3m6!1s0x31752f037eec2399:0xea1174b89ea883d2!8m2!3d10.726966!4d106.7088345!16s%2Fg%2F11s8nsxcqd!19sChIJmSPsfgMvdTER0oOonrh0Eeo?authuser=0&hl=en&rclk=1
,4.4,1432,https://www.google.com/maps/place/Ph%E1%BB%9F+SOL+-+H%E1%BA%A2I+TRI%E1%BB%80U/data=!4m7!3m6!1s0x31752fcd3af52e1f:0x16bda41d2ba47104!8m2!3d10.7717123!4d106.7050306!16s%2Fg%2F11s3gsch3j!19sChIJHy71Os0vdTERBHGkKx2kvRY?authuser=0&hl=en&rclk=1
,4.3,144,https://www.google.com/maps/place/Ph%E1%BB%9F+T%E1%BB%B1/data=!4m7!3m6!1s0x31752edc5173b059:0x945dec8de82666fb!8m2!3d10.7722739!4d106.6679689!16s%2Fg%2F11c7wgd3_9!19sChIJWbBzUdwudTER-2Ym6I3sXZQ?authuser=0&hl=en&rclk=1
,5.0,1,https://www.google.com/maps/place/Ph%E1%BB%9F+Th%C3%A0nh/data=!4m7!3m6!1s0x31752f007fb5d28f:0xfcf275bfccb6b086!8m2!3d10.7489032!4d106.7048003!16s%2Fg%2F11yd5dzjj0!19sChIJj9K1fwAvdTERhrC2zL918vw?authuser=0&hl=en&rclk=1
,4.6,201,https://www.google.com/maps/place/Ph%E1%BB%9F+Th%C3%A1i+S%C6%A1n/data=!4m7!3m6!1s0x31752fac16085499:0xdfd4b34d92badc!8m2!3d10.769078!4d106.6910068!16s%2Fg%2F11ql_2p42g!19sChIJmVQIFqwvdTER3LqSTbPU3wA?authuser=0&hl=en&rclk=1
,4.2,279,https://www.google.com/maps/place/Ph%E1%BB%9F+Th%C3%ACn+13+L%C3%B2+%C4%90%C3%BAc+%28H%C3%A0+N%E1%BB%99i+Ch%C3%ADnh+G%E1%BB%91c%29/data=!4m7!3m6!1s0x31752f2b58a09729:0xeb726329bc4a4fbb!8m2!3d10.7301016!4d106.713896!16s%2Fg%2F11tnm8y24l!19sChIJKZegWCsvdTERu09KvCljcus?authuser=0&hl=en&rclk=1
,4.5,111,https://www.google.com/maps/place/Ph%E1%BB%9F+Th%C3%ACn/data=!4m7!3m6!1s0x31752f0047d4101f:0x294ca793c26f62f8!8m2!3d10.7687183!4d106.6993874!16s%2Fg%2F11wp70s6l6!19sChIJHxDURwAvdTER-GJvwpOnTCk?authuser=0&hl=en&rclk=1
,4.1,101,https://www.google.com/maps/place/Ph%E1%BB%9F+Th%E1%BA%AFng/data=!4m7!3m6!1s0x31752f547cdf1b77:0xc77732019f117de2!8m2!3d10.7512561!4d106.6923526!16s%2Fg%2F11fm5gmj6b!19sChIJdxvffFQvdTER4n0RnwEyd8c?authuser=0&hl=en&rclk=1
,4.3,255,https://www.google.com/maps/place/Ph%E1%BB%9F+Th%E1%BA%AFng/data=!4m7!3m6!1s0x31752f72e95689f7:0xaa4285ef4dda37b!8m2!3d10.7641508!4d106.6692317!16s%2Fg%2F11kj4nn94p!19sChIJ94lW6XIvdTERe6Pd9F4opAo?authuser=0&hl=en&rclk=1
Phở Thu,4.1,101,https://www.google.com/maps/place/Ph%E1%BB%9F+Thu/data=!4m7!3m6!1s0x31752f52dae7a339:0x510da18e28a9654b!8m2!3d10.7483086!4d106.6368384!16s%2Fg%2F11sddv2rdv!19sChIJOaPn2lIvdTERS2WpKI6hDVE?authuser=0&hl=en&rclk=1
Phở Trang - Phú Mỹ Hưng,4.4,421,https://www.google.com/maps/place/Ph%E1%BB%9F+Trang+-+Ph%E1%BA%A1m+Th%C3%A1i+B%C6%B0%E1%BB%9Dng/data=!4m7!3m6!1s0x31752f1bed1a44cf:0x1449743f4b0f70ec!8m2!3d10.7274926!4d106.707579!16s%2Fg%2F11jgkht05f!19sChIJz0Qa7RsvdTER7HAPSz90SRQ?authuser=0&hl=en&rclk=1
Phở Trang Huỳnh Tấn Phát,4.3,354,https://www.google.com/maps/place/Ph%E1%BB%9F+Trang+Hu%E1%BB%B3nh+T%E1%BA%A5n+Ph%C3%A1t/data=!4m7!3m6!1s0x3175252623c194f1:0x48bf1607e3f05311!8m2!3d10.7447408!4d106.7295089!16s%2Fg%2F11l12llz6d!19sChIJ8ZTBIyYldTEREVPw4wcWv0g?authuser=0&hl=en&rclk=1
Phở Vân Bà Hạt,4.2,76,https://www.google.com/maps/place/Ph%E1%BB%9F+V%C3%A2n+B%C3%A0+H%E1%BA%A1t/data=!4m7!3m6!1s0x31752ee12cba9127:0x3ed813d2a0bd731!8m2!3d10.7652642!4d106.6704521!16s%2Fg%2F11gh48swxn!19sChIJJ5G6LOEudTERMdcLKj2B7QM?authuser=0&hl=en&rclk=1
Phở Vân,4.5,30,https://www.google.com/maps/place/Ph%E1%BB%9F+V%C3%A2n/data=!4m7!3m6!1s0x31752f8557230ef9:0x2bb057b2dc1b8645!8m2!3d10.7737852!4d106.668676!16s%2Fg%2F11ty6ygmj4!19sChIJ-Q4jV4UvdTERRYYb3LJXsCs?authuser=0&hl=en&rclk=1
Phở Vũ Cơ Sở 2,4.8,4,https://www.google.com/maps/place/Ph%E1%BB%9F+V%C5%A9+C%C6%A1+S%E1%BB%9F+2/data=!4m7!3m6!1s0x31752f9d928297b9:0xab8abd74627b2308!8m2!3d10.7407868!4d106.6296426!16s%2Fg%2F11lnqvvqkx!19sChIJuZeCkp0vdTERCCN7YnS9iqs?authuser=0&hl=en&rclk=1
Phở Vị,4.5,231,https://www.google.com/maps/place/Ph%E1%BB%9F+V%E1%BB%8B/data=!4m7!3m6!1s0x31752f3fb0b08a91:0x63e50be8d0cf2096!8m2!3d10.7653376!4d106.6932914!16s%2Fg%2F11tcxwr2bb!19sChIJkYqwsD8vdTERliDP0OgL5WM?authuser=0&hl=en&rclk=1
Phở Việt Nam,4.3,958,https://www.google.com/maps/place/Ph%E1%BB%9F+Vi%E1%BB%87t+Nam/data=!4m7!3m6!1s0x31752fab574ac8af:0x93f4b892e5c59313!8m2!3d10.730932!4d106.7086934!16s%2Fg%2F11mvrmtvmh!19sChIJr8hKV6svdTERE5PF5ZK49JM?authuser=0&hl=en&rclk=1
Phở Việt Nam,4.5,4947,https://www.google.com/maps/place/Ph%E1%BB%9F+Vi%E1%BB%87t+Nam/data=!4m7!3m6!1s0x31752fba354e2425:0xa794a1a48ee7a0ca!8m2!3d10.771386!4d106.6961339!16s%2Fg%2F11sbfdzrgc!19sChIJJSRONbovdTERyqDnjqShlKc?authuser=0&hl=en&rclk=1
Phở Xích | Phở Ngon Quận 7,4.2,424,https://www.google.com/maps/place/Ph%E1%BB%9F+X%C3%ADch%7C+Ph%E1%BB%9F+Ngon+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x31752f8db62c7fd1:0x1f521b66859aa3a4!8m2!3d10.7271169!4d106.7140237!16s%2Fg%2F11cs38tcg1!19sChIJ0X8sto0vdTERpKOahWYbUh8?authuser=0&hl=en&rclk=1
Phở Xuân Hương,4.3,288,https://www.google.com/maps/place/Ph%E1%BB%9F+Xu%C3%A2n+H%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x31752565ce2602f5:0xeab3d5042b6015c9!8m2!3d10.727983!4d106.7328417!16s%2Fg%2F11b7k77ng4!19sChIJ9QImzmUldTERyRVgKwTVs-o?authuser=0&hl=en&rclk=1
Phở Xuân Mai,4.0,22,https://www.google.com/maps/place/Ph%E1%BB%9F+Xu%C3%A2n+Mai/data=!4m7!3m6!1s0x31752f8929adea7d:0xc64edb4b2b5e4fd!8m2!3d10.7496174!4d106.6433849!16s%2Fg%2F11lbgy62db!19sChIJfeqtKYkvdTER_eS1srTtZAw?authuser=0&hl=en&rclk=1
Phở bò viên thập cẩm,4.3,525,https://www.google.com/maps/place/Ph%E1%BB%9F+b%C3%B2+vi%C3%AAn+th%E1%BA%ADp+c%E1%BA%A9m/data=!4m7!3m6!1s0x31752f407d4319df:0x64e44d2db9f07730!8m2!3d10.7703122!4d106.7010063!16s%2Fg%2F11fz9y1rvn!19sChIJ3xlDfUAvdTERMHfwuS1N5GQ?authuser=0&hl=en&rclk=1
Phở gia truyền Nam Định,4.2,244,https://www.google.com/maps/place/Ph%E1%BB%9F+gia+truy%E1%BB%81n+Nam+%C4%90%E1%BB%8Bnh/data=!4m7!3m6!1s0x31752f817b0d26c3:0xf5181c6288159f69!8m2!3d10.7636698!4d106.6890646!16s%2Fg%2F11j2xn07s8!19sChIJwyYNe4EvdTERaZ8ViGIcGPU?authuser=0&hl=en&rclk=1
Phở local q10,,,https://www.google.com/maps/place/Ph%E1%BB%9F+local+q10/data=!4m7!3m6!1s0x31752f001d74c961:0x2a4dde2fb7608b!8m2!3d10.7699549!4d106.6645867!16s%2Fg%2F11z2619p3y!19sChIJYcl0HQAvdTERi2C3L95NKgA?authuser=0&hl=en&rclk=1
Phi Phi Quán,4.2,28,https://www.google.com/maps/place/Phi+Phi+Qu%C3%A1n/data=!4m7!3m6!1s0x31752faed1bf0f21:0x8812797da42035e4!8m2!3d10.7450472!4d106.6480663!16s%2Fg%2F11h5l2vlc3!19sChIJIQ-_0a4vdTER5DUgpH15Eog?authuser=0&hl=en&rclk=1
Phở Hiền 1985 - Nguyễn trãi,4.2,685,https://www.google.com/maps/place/Pho+Hien+nguy%E1%BB%85n+tr%C3%A3i/data=!4m7!3m6!1s0x31752f19c2c34077:0x58e66501cbf9d631!8m2!3d10.764155!4d106.687491!16s%2Fg%2F1pzsy7c5_!19sChIJd0DDwhkvdTERMdb5ywFl5lg?authuser=0&hl=en&rclk=1
Phở Hữu,4.1,127,https://www.google.com/maps/place/Pho+Huu/data=!4m7!3m6!1s0x31752ecfa4696e65:0x94795f66920602fd!8m2!3d10.7821861!4d106.6621317!16s%2Fg%2F11l2llz5mf!19sChIJZW5ppM8udTER_QIGkmZfeZQ?authuser=0&hl=en&rclk=1
Phở Tàu Bay,3.9,1339,https://www.google.com/maps/place/Pho+Tau+Bay/data=!4m7!3m6!1s0x31752f438e3468f7:0x78f09ee70dd1ef70!8m2!3d10.7677969!4d106.668718!16s%2Fg%2F1tdvb213!19sChIJ92g0jkMvdTERcO_RDeee8Hg?authuser=0&hl=en&rclk=1
Phở Trung,4.4,55,https://www.google.com/maps/place/Pho+Trung/data=!4m7!3m6!1s0x31752ee1f3f8d06b:0x331e85d5e876f0b6!8m2!3d10.763602!4d106.6751384!16s%2Fg%2F11fyzdq9zy!19sChIJa9D48-EudTERtvB26NWFHjM?authuser=0&hl=en&rclk=1
Phở Xuân Mai,4.2,1212,https://www.google.com/maps/place/Pho+Xuan+Mai/data=!4m7!3m6!1s0x31752e8b6e7f066f:0xf563c823ca47f4c7!8m2!3d10.7526644!4d106.6504633!16s%2Fg%2F1hc1k0gz1!19sChIJbwZ_bosudTERx_RHyiPIY_U?authuser=0&hl=en&rclk=1
QUÁN ACHUMA- ẨM THỰC HÀN QUỐC,,,https://www.google.com/maps/place/QU%C3%81N+ACHUMA-+%E1%BA%A8M+TH%E1%BB%B0C+H%C3%80N+QU%E1%BB%90C/data=!4m7!3m6!1s0x31752f02f1f1e7e5:0xbbe9fdec4567e8!8m2!3d10.7712802!4d106.6751994!16s%2Fg%2F11q3mysrny!19sChIJ5efx8QIvdTER6GdF7P3puwA?authuser=0&hl=en&rclk=1
QUÁN CƠM 24H,4.0,24,https://www.google.com/maps/place/QU%C3%81N+C%C6%A0M+24H/data=!4m7!3m6!1s0x31752fe8760d81dd:0x9d55d6bd3c657529!8m2!3d10.7355761!4d106.7026944!16s%2Fg%2F11hdzjzptj!19sChIJ3YENdugvdTERKXVlPL3WVZ0?authuser=0&hl=en&rclk=1
QUÁN CƠM CÂY ĐA | CƠM NGON QUẬN 6| CÀ PHÊ VÕNG,,,https://www.google.com/maps/place/QU%C3%81N+C%C6%A0M+C%C3%82Y+%C4%90A+%7C+C%C6%A0M+NGON+QU%E1%BA%ACN+6%7C+C%C3%80+PH%C3%8A+V%C3%95NG/data=!4m7!3m6!1s0x31752d004ef9f8ef:0x85e1f87b836f36c9!8m2!3d10.73772!4d106.621986!16s%2Fg%2F11nblktfkr!19sChIJ7_j5TgAtdTERyTZvg3v44YU?authuser=0&hl=en&rclk=1
QUÁN CƠM HẰNG 25K,5.0,1,https://www.google.com/maps/place/QU%C3%81N+C%C6%A0M+H%E1%BA%B0NG+25K/data=!4m7!3m6!1s0x31752f44bb77ccc7:0x3031c3eaa0d66efe!8m2!3d10.768984!4d106.6687835!16s%2Fg%2F11k5vx50yw!19sChIJx8x3u0QvdTER_m7WoOrDMTA?authuser=0&hl=en&rclk=1
QUÁN CHÀ BÁ,4.5,254,https://www.google.com/maps/place/QU%C3%81N+CH%C3%80+B%C3%81/data=!4m7!3m6!1s0x31752e8900000001:0xf5c14958285ae265!8m2!3d10.7514561!4d106.6438818!16s%2Fg%2F11fs306124!19sChIJAQAAAIkudTERZeJaKFhJwfU?authuser=0&hl=en&rclk=1
QUÁN MỘT TÁM MỘT | QUÁN NHẬU NGON QUẬN 6,4.6,289,https://www.google.com/maps/place/QU%C3%81N+M%E1%BB%98T+T%C3%81M+M%E1%BB%98T+%7C+QU%C3%81N+NH%E1%BA%ACU+NGON+QU%E1%BA%ACN+6/data=!4m7!3m6!1s0x31752f1638c7c1d1:0xad17c5e80c0b34cb!8m2!3d10.749461!4d106.6451836!16s%2Fg%2F11pv25n9kt!19sChIJ0cHHOBYvdTERyzQLDOjFF60?authuser=0&hl=en&rclk=1
QUÁN PHỞ HẬU Q7,4.4,45,https://www.google.com/maps/place/QU%C3%81N+PH%E1%BB%9E+H%E1%BA%ACU+Q7/data=!4m7!3m6!1s0x31752fab60cf5eb3:0xe00317f68ad8b14b!8m2!3d10.74478!4d106.7111449!16s%2Fg%2F11j336hn68!19sChIJs17PYKsvdTERS7HYivYXA-A?authuser=0&hl=en&rclk=1
QUÁN PHỞ NGON QUẬN 6 | PHỞ GIA TRUYỀN BÌNH PHÚ | Phở Gia Truyền Huyền Trang,4.8,122,https://www.google.com/maps/place/QU%C3%81N+PH%E1%BB%9E+NGON+QU%E1%BA%ACN+6+%7C+PH%E1%BB%9E+GIA+TRUY%E1%BB%80N+B%C3%8CNH+PH%C3%9A+%7C+Ph%E1%BB%9F+Gia+Truy%E1%BB%81n+Huy%E1%BB%81n+Trang/data=!4m7!3m6!1s0x31752d18749508bb:0x8b0dd59195e45c16!8m2!3d10.7443788!4d106.6254264!16s%2Fg%2F11vzy3prr0!19sChIJuwiVdBgtdTERFlzklZHVDYs?authuser=0&hl=en&rclk=1
Quán Ăn Út Hương,3.8,264,https://www.google.com/maps/place/Qu%C3%A1n+%C3%9AT+H%C6%AF%C6%A0NG/data=!4m7!3m6!1s0x31752fc2c8859f0b:0x204d77eb351893f3!8m2!3d10.7578395!4d106.6887733!16s%2Fg%2F11q3s_90mw!19sChIJC5-FyMIvdTER85MYNet3TSA?authuser=0&hl=en&rclk=1
Quán Ăn Gia Đình Thạch Thảo,4.4,351,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Gia+%C4%90%C3%ACnh+Th%E1%BA%A1ch+Th%E1%BA%A3o/data=!4m7!3m6!1s0x31752dd914751723:0x175ea7f0cc4f7639!8m2!3d10.7458777!4d106.6249276!16s%2Fg%2F11f6njzsn1!19sChIJIxd1FNktdTEROXZPzPCnXhc?authuser=0&hl=en&rclk=1
Quán Ăn Hàn Quốc,4.7,47,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+H%C3%A0n+Qu%E1%BB%91c/data=!4m7!3m6!1s0x31752f9a319173bd:0x436390ea0eae3d49!8m2!3d10.7446917!4d106.6346662!16s%2Fg%2F11fm3ppr2r!19sChIJvXORMZovdTERST2uDuqQY0M?authuser=0&hl=en&rclk=1
Quán Ăn Mê Kông,3.7,302,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+M%C3%AA+K%C3%B4ng/data=!4m7!3m6!1s0x31752f22d5751f7d:0xc082608a88e8c4ef!8m2!3d10.7708238!4d106.6879596!16s%2Fg%2F1thmbx7l!19sChIJfR911SIvdTER78ToiIpggsA?authuser=0&hl=en&rclk=1
Quán Ăn Ngon,4.2,5,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Ngon/data=!4m7!3m6!1s0x31752edc7095802b:0xe8d42de82ab9114a!8m2!3d10.7741955!4d106.668192!16s%2Fg%2F11lgy3j020!19sChIJK4CVcNwudTERShG5Kugt1Og?authuser=0&hl=en&rclk=1
"Được tài trợ
",4.9,18,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Nh%E1%BA%ADt+AKASAKA/data=!4m7!3m6!1s0x31752f719f8ce04d:0xd5edab90aac7efef!8m2!3d10.7596424!4d106.6653149!16s%2Fg%2F11kb5f9xfp!19sChIJTeCMn3EvdTER7-_HqpCr7dU?authuser=0&hl=en&rclk=1
Quán ăn Hàn Quốc Gukbap House,5.0,3,https://www.google.com/maps/place/Qu%C3%A1n+%C4%83n+H%C3%A0n+Qu%E1%BB%91c+Gukbap+House/data=!4m7!3m6!1s0x31752f9584105341:0xdb69dc4805840fb9!8m2!3d10.7426237!4d106.7007555!16s%2Fg%2F11j0rv500f!19sChIJQVMQhJUvdTERuQ-EBUjcads?authuser=0&hl=en&rclk=1
